,Baseline,B: Regime-Gate+Richtung,C: Regime-TP (VWAP/1/2sd),D: skip erste 30min,D+B: skip30 + Regime
2016-01-20,34215.79667011288,27704.858628579503,35139.27926921915,50522.838972958474,38012.638526360744
2016-01-21,34005.96774321905,27704.858628579503,34923.78707033888,50213.00684519786,38012.638526360744
2016-01-22,34005.96774321905,27704.858628579503,34923.78707033888,50213.00684519786,38012.638526360744
2016-01-25,33237.89899086802,27704.858628579503,34134.98818171332,49261.724992942094,38012.638526360744
2016-01-26,33050.16293284296,27704.858628579503,33942.18513710067,48983.48231387773,38012.638526360744
2016-01-27,33050.16293284296,27704.858628579503,33942.18513710067,48983.48231387773,38012.638526360744
2016-01-28,33050.16293284296,27704.858628579503,33942.18513710067,48983.48231387773,38012.638526360744
2016-01-29,33050.16293284296,27704.858628579503,33942.18513710067,48983.48231387773,38012.638526360744
2016-02-01,32837.76554588558,27704.858628579503,33724.05515555132,48760.32401727631,38012.638526360744
2016-02-02,32986.9661749834,27704.858628579503,33433.04973300338,48981.86987758236,38012.638526360744
2016-02-03,32986.9661749834,27704.858628579503,33433.04973300338,48981.86987758236,38012.638526360744
2016-02-04,32849.5281787526,27704.858628579503,33293.75315935626,48777.79018101668,38012.638526360744
2016-02-05,32849.5281787526,27704.858628579503,33293.75315935626,48777.79018101668,38012.638526360744
2016-02-08,33955.95138979625,27704.858628579503,34209.87422705359,49701.27318354524,38012.638526360744
2016-02-09,33955.95138979625,27704.858628579503,34209.87422705359,49701.27318354524,38012.638526360744
2016-02-10,33555.58546388195,27704.858628579503,33806.51436200084,49549.59730096914,38012.638526360744
2016-02-11,33966.414979828136,27704.858628579503,34463.627548836506,49362.73402569675,38012.638526360744
2016-02-12,33966.414979828136,27704.858628579503,34463.627548836506,49362.73402569675,38012.638526360744
2016-02-16,33607.88151979554,27704.858628579503,34099.84574738065,49104.76573127277,38012.638526360744
2016-02-17,33343.12925376696,27704.858628579503,33831.21794269363,49104.76573127277,38012.638526360744
2016-02-18,33179.73543183216,27704.858628579503,33665.4323033706,48864.133987113986,38012.638526360744
2016-02-19,33179.73543183216,27704.858628579503,33665.4323033706,48864.133987113986,38012.638526360744
2016-02-22,33179.73543183216,27704.858628579503,33665.4323033706,48864.133987113986,38012.638526360744
2016-02-23,33035.66110092677,27584.557519550424,33519.24896071816,48659.295537439975,37853.28954565823
2016-02-24,33569.65009587507,28030.434782334938,34061.05467816008,49290.42742921913,38344.26291420264
2016-02-25,33569.65009587507,28030.434782334938,34061.05467816008,49290.42742921913,38344.26291420264
2016-02-26,33569.65009587507,28030.434782334938,34061.05467816008,49290.42742921913,38344.26291420264
2016-02-29,33397.351798218275,27886.56684859769,33886.23421620468,49064.782939947494,38168.72839212537
2016-03-01,33383.656774863426,27875.131595090603,33872.338720184445,49064.782939947494,38168.72839212537
2016-03-02,33059.982021320364,27604.865326482937,33543.925899470385,48589.07017927446,37798.6594737115
2016-03-03,32992.01069828454,27548.109723371694,33474.95958782108,48589.07017927446,37798.6594737115
2016-03-04,32992.01069828454,27548.109723371694,33474.95958782108,48589.07017927446,37798.6594737115
2016-03-07,32630.57289270525,27246.311557223828,33108.23092596639,48255.05228534758,37538.818555083395
2016-03-08,32267.469297525535,26943.122467827663,32739.812090085452,47912.648364860295,37272.453935525744
2016-03-09,32351.259458544744,27013.086695549504,32824.82880154405,48037.06495558612,37369.2407299298
2016-03-10,32602.786045057852,27223.109724063142,33080.03732447371,48410.54651941425,37659.781429695446
2016-03-11,32602.786045057852,27223.109724063142,33080.03732447371,48410.54651941425,37659.781429695446
2016-03-14,32687.56501280299,27293.899598831173,33166.057317165854,48626.030890033675,37827.41213999508
2016-03-15,32505.185101218416,27141.61358444976,32981.0076630009,48402.97600939756,37653.892139591575
2016-03-16,32368.02413606637,27027.085089890057,32841.838886430094,48198.73170545014,37495.00535978967
2016-03-17,32300.18075747718,26970.43631954165,32773.00239212414,48198.73170545014,37495.00535978967
2016-03-18,32300.18075747718,26970.43631954165,32773.00239212414,48198.73170545014,37495.00535978967
2016-03-21,32084.344037072566,26790.214092093473,32554.00617636794,47876.657465151715,37244.45570964453
2016-03-22,32084.344037072566,26790.214092093473,32554.00617636794,47876.657465151715,37244.45570964453
2016-03-23,31933.729222283637,26664.451722478745,32401.186607882264,47651.90816410648,37069.61757699825
2016-03-24,31759.43552422215,26518.917642661665,32224.341536135136,47438.40858158897,36903.53088327096
2016-03-28,31759.43552422215,26518.917642661665,32224.341536135136,47438.40858158897,36903.53088327096
2016-03-29,31565.52720248527,26357.0054824016,32027.594714813884,47438.40858158897,36903.53088327096
2016-03-30,31413.50020367133,26230.063948508996,31873.34229024677,47209.934054966754,36725.79480397685
2016-03-31,31416.98196102389,26232.97119276445,31876.875014812646,47059.617624935716,36608.85987332097
2016-04-01,31416.98196102389,26232.97119276445,31876.875014812646,47059.617624935716,36608.85987332097
2016-04-04,31386.354768569276,26207.397690561917,31845.7994905264,47211.868685052556,36727.29980136723
2016-04-05,31168.572775294866,26025.55117319249,31624.829526298214,46908.57964061979,36491.363627443265
2016-04-06,31117.325561279806,25982.760089993146,31572.83213717783,46885.78732139066,36473.63290919779
2016-04-07,31035.84211819371,25914.721956418864,31490.155910217054,47193.00351000363,36712.62410732833
2016-04-08,31035.84211819371,25914.721956418864,31490.155910217054,47193.00351000363,36712.62410732833
2016-04-11,30795.58406918882,25714.108081852744,31246.380877690604,47193.00351000363,36712.62410732833
2016-04-12,30831.7216546976,25744.282725642657,31283.047458141576,47193.00351000363,36712.62410732833
2016-04-13,30624.54035985881,25571.287721032466,31072.833369176038,46875.87857990604,36465.92465003976
2016-04-14,30368.9119245409,25357.839676020838,30813.4629531071,46484.59736050723,36161.53715063
2016-04-15,30368.9119245409,25357.839676020838,30813.4629531071,46484.59736050723,36161.53715063
2016-04-18,30368.9119245409,25357.839676020838,30813.4629531071,46484.59736050723,36161.53715063
2016-04-19,30368.9119245409,25389.13468814306,30813.4629531071,46484.59736050723,36393.988414138585
2016-04-20,30147.217773140004,25203.793090015457,30588.52356317816,46484.59736050723,36393.988414138585
2016-04-21,30015.182308169402,25093.408292164295,30454.555315699385,46281.00923928649,36234.5940309303
2016-04-22,30015.182308169402,25093.408292164295,30454.555315699385,46281.00923928649,36234.5940309303
2016-04-25,29866.659627407804,24969.239788680534,30303.85850664955,46281.00923928649,36234.5940309303
2016-04-26,29630.132770079446,24771.497694627433,30063.86928432207,46059.307570671765,36061.0180849802
2016-04-27,29614.76477883693,24758.64968741163,30048.276330909983,46059.307570671765,36061.0180849802
2016-04-28,29614.76477883693,24758.64968741163,30048.276330909983,46059.307570671765,36061.0180849802
2016-04-29,29614.76477883693,24758.64968741163,30048.276330909983,46059.307570671765,36061.0180849802
2016-05-02,29940.533958649285,25031.000491551513,30378.81423685651,46331.81093828292,36274.36798939563
2016-05-03,30048.483897309517,25121.249214951007,30488.344385449334,46642.52796572986,36517.636352231595
2016-05-04,29837.777554177315,24945.093686602733,30274.55364726874,46713.48743763312,36573.192350238685
2016-05-05,29573.737921586413,24724.350256231723,30006.64890780334,46300.11174174971,36249.549872064854
2016-05-06,29573.737921586413,24724.350256231723,30006.64890780334,46300.11174174971,36249.549872064854
2016-05-09,29521.995135937836,24681.09205332884,29954.148692694067,46219.10416794519,36186.126956305576
2016-05-10,29361.53062393452,24546.939894106203,29791.335243592293,46219.10416794519,36186.126956305576
2016-05-11,29255.757512247597,24288.43592420387,29684.01378714702,46219.10416794519,35705.844149910954
2016-05-12,29255.757512247597,24288.43592420387,29684.01378714702,46219.10416794519,35705.844149910954
2016-05-13,29255.757512247597,24288.43592420387,29684.01378714702,46219.10416794519,35705.844149910954
2016-05-16,29371.90798309771,24384.865260126146,29801.864510262123,46402.602089991124,35847.60259210397
2016-05-17,29763.1034810181,24709.63985470291,30198.786468234917,47020.624216433906,36325.045894505034
2016-05-18,29763.1034810181,24709.63985470291,30198.786468234917,47020.624216433906,36325.045894505034
2016-05-19,29549.825564980903,24532.57429775917,29982.38651354252,47020.624216433906,36325.045894505034
2016-05-20,29549.825564980903,24532.57429775917,29982.38651354252,47020.624216433906,36325.045894505034
2016-05-23,29439.759050221353,24441.1959258261,29870.708805650047,46698.15605146358,36075.92817037304
2016-05-24,29439.759050221353,24441.1959258261,29870.708805650047,46698.15605146358,36075.92817037304
2016-05-25,29298.01534444917,24323.51881854677,29726.890204657702,46698.15605146358,36075.92817037304
2016-05-26,29137.426416943475,24389.428669058085,29490.05289442297,46247.25113745622,36275.4559507097
2016-05-27,29137.426416943475,24389.428669058085,29490.05289442297,46247.25113745622,36275.4559507097
2016-05-31,29062.94910013416,24218.115602046768,29391.339874663518,46065.52322011877,35970.83332392306
2016-06-01,29157.26673822695,24415.78156399973,29510.007835399847,46199.650768373314,36075.568478223955
2016-06-02,29157.26673822695,24565.351089195414,29510.007835399847,46199.650768373314,36622.13556065515
2016-06-03,29157.26673822695,24565.351089195414,29510.007835399847,46199.650768373314,36622.13556065515
2016-06-06,29034.106443524666,24578.046518385425,29385.357562303107,46199.650768373314,36641.06196342094
2016-06-07,28957.999858502877,24601.104501736958,29360.642613500648,46155.424667260755,36675.43690839889
2016-06-08,28829.012953072175,24660.45093561263,29229.862226364894,45949.83569613845,36763.91083814428
2016-06-09,29357.81098021405,24974.370033889125,29452.20601313383,46792.6735173002,37231.90283754285
2016-06-10,29357.81098021405,24974.370033889125,29452.20601313383,46792.6735173002,37231.90283754285
2016-06-13,29204.94349119937,24759.686513109184,29298.84700478661,46792.6735173002,36761.69715187817
2016-06-14,29195.174816488267,24751.404719187263,29289.046920568457,46556.76168788524,36576.35789734099
2016-06-15,29330.666333533383,24866.27319986875,29424.9740874725,46662.149587955384,36659.15372358115
2016-06-16,29011.295600562364,24595.513585757282,29104.576472392568,46154.062770341196,36259.98581305155
2016-06-17,29011.295600562364,24595.513585757282,29104.576472392568,46154.062770341196,36259.98581305155
2016-06-20,28985.276083302968,24573.454474745504,29078.473293814215,45983.5933380454,36126.060025686704
2016-06-21,28772.7058721669,24393.239375499015,28865.21959942759,45532.852925090025,35771.94513312662
2016-06-22,28486.947346418943,24150.975886165448,28578.542265888984,45080.63960240915,35416.67307947291
2016-06-23,28367.605134166148,24049.798639784174,28458.816329111836,44899.382528602946,35274.272204442
2016-06-24,28367.605134166148,24049.798639784174,28458.816329111836,44899.382528602946,35274.272204442
2016-06-27,28367.605134166148,24049.798639784174,28458.816329111836,44899.382528602946,35274.272204442
2016-06-28,28492.96865018915,24156.08069295254,28584.58293013426,45097.80408849233,35430.15800332374
2016-06-29,28492.96865018915,24156.08069295254,28584.58293013426,45097.80408849233,35430.15800332374
2016-06-30,28419.37062648584,24093.68495520946,28510.74826454117,44847.694387699514,35233.66448448488
2016-07-01,28419.37062648584,24093.68495520946,28510.74826454117,44847.694387699514,35233.66448448488
2016-07-05,28680.946294744925,24315.4464370457,28773.164984738116,45260.47853353872,35557.959820010576
2016-07-06,28513.38284742902,24173.387664432496,28605.0627657428,45260.47853353872,35557.959820010576
2016-07-07,28410.142867926206,24085.86174510039,28501.49083569809,45096.60142007614,35429.21315173124
2016-07-08,28410.142867926206,24085.86174510039,28501.49083569809,45096.60142007614,35429.21315173124
2016-07-11,28598.425682870078,24116.99523399251,28575.43297760838,45395.47056336931,35475.00910563106
2016-07-12,28618.27232562764,23943.751619209048,28519.489126642744,45555.182300786735,35299.5792702266
2016-07-13,28478.230292519736,23835.822910331943,28548.6032985435,45555.182300786735,35035.32147634929
2016-07-14,28235.630782419412,23681.990855534073,28305.40429695055,45172.768862140336,34763.415829513564
2016-07-15,28235.630782419412,23681.990855534073,28305.40429695055,45172.768862140336,34763.415829513564
2016-07-18,28153.914600196043,23716.138385172115,28223.486184574747,45172.768862140336,34763.415829513564
2016-07-19,28111.95101798451,23705.348327423046,28221.37019012103,45325.78294599292,34971.70896327138
2016-07-20,28077.317094330352,23705.348327423046,28273.59988309433,45325.78294599292,34971.70896327138
2016-07-21,28074.053456607275,23579.75116599071,28109.53361883851,45195.849805419915,34822.35687308237
2016-07-22,28074.053456607275,23579.75116599071,28109.53361883851,45195.849805419915,34822.35687308237
2016-07-25,28118.717858724456,23440.480682336372,28243.41315942947,45150.708075111106,34533.04181755693
2016-07-26,28118.717858724456,23333.542172727397,28243.41315942947,45150.708075111106,34375.49760699743
2016-07-27,28027.593589001764,22918.57031779972,28151.884789908498,45150.708075111106,33612.44230814387
2016-07-28,27868.974908141736,23250.262465328546,28258.106526900734,45098.07560380455,33786.9646931826
2016-07-29,27868.974908141736,23250.262465328546,28258.106526900734,45098.07560380455,33786.9646931826
2016-08-01,27735.803223392824,23347.855618766665,28146.39285903568,45149.162945858545,33825.23874809817
2016-08-02,27735.803223392824,22708.638027636072,28146.39285903568,45149.162945858545,32869.207270986786
2016-08-03,27672.572256397303,22656.86778936053,28082.225846327303,45046.23370277475,32794.27337621616
2016-08-04,27415.394402357862,22725.46540289973,27821.240835143897,44845.31968449244,33068.600817590785
2016-08-05,27415.394402357862,22725.46540289973,27821.240835143897,44845.31968449244,33068.600817590785
2016-08-08,27491.768449633964,22492.388684862784,27857.523298710785,44845.31968449244,32824.09158314552
